fire_id,sev_cat,n_patches,max_patch_area_m2,sev_cat_area_m2,sev_cat_prop,sev_cat_prop_exclude_unchanged,ypmc_direct_pixel_count,prefire_ndvi,nbhd_sd_ndvi_1,prefire_fm100,prefire_vpd,prefire_erc,earlyfire_vs,earlyfire_hdw,elevation
00001b82fa51d28f2eac,0,794,423900,7381800,0.1015450898826326,NA,4195,0.4942501505527539,0.052020595310416216,7.27214891432088,2.3359882103411405,75.24216583408224,2.4575133387619794,5.276311651377293,1311.5913191904413
00001b82fa51d28f2eac,1,1788,642600,10083600,0.1387114346555737,0.15438886592255754,6528,0.553328661708928,0.045282829546529874,7.259802170542043,2.318797216729069,75.38002321474129,2.4573862606906243,5.2294919673820255,1361.5290967511603
00001b82fa51d28f2eac,2,956,10000800,24587100,0.3382236418560887,0.37645032382527216,13113,0.5750465717865794,0.044252953562740845,7.290157085378067,2.4269101175811056,75.31199212651846,2.4408045732729335,5.481511142174545,1294.5631611698818
00001b82fa51d28f2eac,3,482,16533900,30642300,0.42151983360570494,0.4691608102521703,9739,0.612689128203949,0.03746496015210414,7.227471125186458,2.497963217669102,76.01784882094641,2.4395505491253857,5.601233368119917,1326.509325344377
00004b28ab557ad20496,0,427,3423600,9144900,0.3636851712659723,NA,5976,0.6078080205132602,0.0418971169136128,7.6915560562701435,2.014964072784797,70.76002240732375,2.330143596769118,3.9924238033621298,1735.3413049896665
00004b28ab557ad20496,1,1093,254700,6013800,0.23916389276638392,0.3758578017774778,5234,0.624687785748253,0.039533307208169215,7.6966596523183295,2.026276278606399,70.60892020439324,2.330096692176894,4.012445729494594,1751.6010176593834
00004b28ab557ad20496,2,461,1370700,5356800,0.21303554171588102,0.3347958150523119,4401,0.6352752720816962,0.037768297217866426,7.652655216074118,2.1301471389910227,70.08634915723596,2.3448534172468927,4.241520193275265,1658.322244623656
00004b28ab557ad20496,3,105,2324700,4629600,0.18411539425176277,0.2893463831702104,859,0.6596954715138368,0.027888398660686518,7.597672195308501,2.231638732075135,70.6027914687968,2.354954842089865,4.460756226238529,1611.6687402799378
00009a5f2052a6b1d054,0,16,168300,334800,0.31986242476354254,NA,8,0.520655238840689,0.06587618294983141,6.141149044036865,2.378549337387085,80.15199279785156,2.326218605041504,5.129242897033691,1894.1209677419354
00009a5f2052a6b1d054,1,40,6300,61200,0.058469475494411005,0.08596713021491782,0,0.47625910490751266,0.06523374221561586,6.141149044036865,2.378549337387085,80.15199279785156,2.326218605041504,5.129242897033691,1896.3529411764705
00009a5f2052a6b1d054,2,52,32400,152100,0.14531384350816853,0.213653603034134,0,0.5099475829911655,0.06719562372732797,6.141149044036865,2.378549337387085,80.15199279785156,2.326218605041504,5.129242897033691,1846.6923076923076
00009a5f2052a6b1d054,3,2,435600,498600,0.4763542562338779,0.7003792667509482,0,0.617449416688203,0.054019559228570886,6.141149044036865,2.378549337387085,80.15199279785156,2.326218605041504,5.129242897033691,1800.6083032490974
000075aa385fbf6c84f0,0,8,159300,215100,0.6223958333333334,NA,135,0.48726797976753206,0.04321280779963881,6.770121089584159,1.457656342614146,77.26257036919374,2.682887009496968,2.5997452147336184,2426.0669456066944
000075aa385fbf6c84f0,1,20,45900,99900,0.2890625,0.7655172413793103,81,0.5265716512997946,0.03643804305308574,6.743274538366644,1.4741870240048245,77.45020163596213,2.65711108628694,2.614924093624493,2428.612612612613
000075aa385fbf6c84f0,2,11,10800,30600,0.08854166666666667,0.23448275862068965,29,0.5302733121549382,0.0336324278922642,6.726268571965835,1.4846583955428179,77.56905679141774,2.6407833099365234,2.6245391649358414,2432.529411764706
00004f2b3c3ec6eb3a51,0,1,65700,65700,0.9605263157894737,NA,73,0.5585191129413369,0.07597457974740904,6.903081469339867,2.0943263883460057,75.2609387750495,2.3396306887064893,4.097638561301036,1775.1780821917807
00004f2b3c3ec6eb3a51,1,2,900,1800,0.02631578947368421,0.6666666666666666,2,0.4956807792186737,0.12345468625426292,6.9055681228637695,2.0921356678009033,75.246124267578125,2.3377151489257813,4.089578151702881,1779
00004f2b3c3ec6eb3a51,2,1,900,900,0.013157894736842105,0.3333333333333333,1,0.5530558824539185,0.09378919750452042,6.9055681228637695,2.0921356678009033,75.246124267578125,2.3377151489257813,4.089578151702881,1794
0000dd8da1321ccf19d2,0,1,64800,64800,0.972972972972973,NA,47,0.74203143765529,0.024630784393391676,7.498040676116943,2.218552589416504,76.004364013671875,2.5711004734039307,4.815364837646484,1839.4305555555557
0000dd8da1321ccf19d2,1,2,900,1800,0.02702702702702703,1,2,0.7342620193958282,0.030581459403038025,7.498040676116943,2.218552589416504,76.004364013671875,2.5711004734039307,4.815364837646484,1854
00001e76e6993c43897e,0,3,72900,75600,0.535031847133758,NA,77,0.5455388774474462,0.0270057286113678,7.988494873046875,1.553218126296997,71.83576965332031,1.7670289278030396,1.961580514907837,2010.845238095238
00001e76e6993c43897e,1,13,9e3,28800,0.20382165605095542,0.4383561643835616,24,0.5128015000373125,0.022969331388594583,7.988494873046875,1.553218126296997,71.83576965332031,1.7670289278030396,1.961580514907837,2055.625
00001e76e6993c43897e,2,1,36900,36900,0.2611464968152866,0.5616438356164384,19,0.4797603807798246,0.0219892990979843,7.988494873046875,1.553218126296997,71.83576965332031,1.7670289278030396,1.961580514907837,2104.9268292682927
00002474538ccdf35e2c,0,94,35100,438300,0.18239700374531836,NA,204,0.4567625015912849,0.07171022390766983,8.045268677588115,1.2829190623588875,72.38442979064565,2.4758890189184544,3.2035957719266293,2117.7864476386035
00002474538ccdf35e2c,1,188,43200,427500,0.17790262172284643,0.21759047182775995,250,0.5406277945167139,0.06481370650820042,8.011535256034449,1.2972598858883506,72.56909157200863,2.4680146468313118,3.227474371257581,2092.6357894736843
00002474538ccdf35e2c,2,95,807300,1067400,0.4441947565543071,0.5432890517636281,588,0.6018052384583986,0.06304708891940848,8.001329368523763,1.3015986343760917,72.62496012258289,2.465632292713725,3.234698728807459,2072.018549747049
00002474538ccdf35e2c,3,37,111600,469800,0.19550561797752808,0.239120476408612,132,0.6279189968017783,0.05041028778122245,8.047871061668543,1.2818127313336194,72.37018395201,2.4764964918523913,3.201753643737442,2173.2816091954023
000013100e67e40ef3b8,0,117,1074600,1659600,0.4719733811108267,NA,1406,0.5014236207703965,0.0472007249572886,8.263607338038545,1.26002774405376,70.95664779845133,3.005604634962475,3.6161657469650152,2046.3817787418654
000013100e67e40ef3b8,1,243,142200,965700,0.2746352700281546,0.5201163354338342,879,0.5378386975584581,0.04606639138507099,8.143954398803142,1.3423133807435619,71.66185469685152,3.011633368151719,3.7706195463783145,2022.9692451071762
000013100e67e40ef3b8,2,81,204300,839700,0.23880214998720245,0.45225399903053803,723,0.5258282546636759,0.048235160005174076,8.08734780032535,1.3878068733573088,71.96587061089846,3.0099509656748715,3.8337717132936335,2020.673097534834
000013100e67e40ef3b8,3,28,7200,51300,0.014589198873816227,0.027629665535627727,42,0.5489157553304705,0.05335158573692305,8.066708113017835,1.3877563434734679,72.16438106068394,3.036421457926432,3.918792385804026,2017.6842105263158
0000251983f507778205,0,1,56700,56700,0.8289473684210527,NA,3,0.45372505273137775,0.041647202586607326,11.8972806930542,0.3848811984062195,55.11771011352539,2.346588134765625,1.0549765825271606,2508.0476190476193
0000251983f507778205,1,12,1800,11700,0.17105263157894737,1,1,0.4566393815554105,0.04509542266336771,11.8972806930542,0.3848811984062195,55.11771011352539,2.346588134765625,1.0549765825271606,2517.230769230769
00009fe50cd270c4ba0e,0,98,145800,828900,0.10246995994659545,NA,208,0.5039622914066273,0.04814018736149505,13.419796818371834,1.6048006519562,54.97932286630107,2.7274086653992096,5.538134496711623,807.8588490770901
00009fe50cd270c4ba0e,1,263,160200,1107900,0.13696039163328882,0.15259700012396182,427,0.5612193161907668,0.04621383358567808,13.343579517739464,1.6162857066122716,55.3052611982406,2.708542604547124,5.50644111439622,828.2063363119415
00009fe50cd270c4ba0e,2,109,1993500,3140100,0.38818424566088117,0.4325027891409446,1073,0.5562909449212836,0.04554749831373625,13.334933090701968,1.6207200258705465,55.32654260147196,2.712392987956219,5.521527447786601,874.2221266838636
00009fe50cd270c4ba0e,3,67,1258200,3012300,0.37238540275923454,0.4149002107350936,1138,0.5866463602675513,0.03955851954610839,13.29759888838468,1.6136410994283257,55.46847343501811,2.6773035807648022,5.437909859986957,960.6973409023005
00001656fa5f8cf02a2b,0,124,229500,982800,0.09679992908430103,NA,450,0.5429718873221359,0.061620134652179456,6.478516912285661,2.2488045456645254,73.82317554208385,2.5632605526473498,3.7362801011228735,948.0064102564103
00001656fa5f8cf02a2b,1,318,56700,1166400,0.11488343231982981,0.12719599568161744,796,0.598758180430274,0.04829441593675357,6.505267013002325,2.2433386362261243,73.55410074304652,2.550049813441288,3.687045051359836,1054.1087962962963
00001656fa5f8cf02a2b,2,121,1517400,3801600,0.37443489052388973,0.41456472666601235,2556,0.6190580610912575,0.04247134194597355,6.53961923695875,2.2449480124156582,73.2495367400574,2.582775191262816,3.7089553977729697,1104.8328598484848
00001656fa5f8cf02a2b,3,75,2352600,4202100,0.4138817480719794,0.4582392776523702,3267,0.6462005816414413,0.03474293023999721,6.580779252508821,2.2487932777323083,72.89165322309287,2.6360405336536465,3.754713241383513,1175.6673805954165
000063bbcb5a26cdea08,0,1,64800,64800,0.6486486486486487,NA,72,0.33683481502036255,0.04823285424047046,5.856607476870219,2.2155931856897144,77.92297956678603,2.4881107608477273,3.4410899546411304,1339.763888888889
000063bbcb5a26cdea08,1,6,6300,14400,0.14414414414414414,0.41025641025641024,16,0.3660597801208496,0.03867494687438011,5.771871566772461,2.1959805488586426,78.17601776123047,2.4514124393463135,3.376373767852783,1337.625
000063bbcb5a26cdea08,2,4,14400,19800,0.1981981981981982,0.5641025641025641,22,0.3851361179893667,0.049424838020720264,5.771871566772461,2.1959805488586426,78.17601776123047,2.4514124393463135,3.376373767852783,1348.7272727272727
000063bbcb5a26cdea08,3,1,900,900,0.009009009009009009,0.02564102564102564,1,0.4480230212211609,0.07871854305267334,5.771871566772461,2.1959805488586426,78.17601776123047,2.4514124393463135,3.376373767852783,1359
00006129877626e91b28,0,11,75600,164700,0.5154929577464789,NA,183,0.47186180835213165,0.040440330719524395,5.419530415144123,1.299827157473955,76.8677815921971,4.027651708634173,4.236223033217133,2131.3551912568305
00006129877626e91b28,1,17,47700,101700,0.3183098591549296,0.6569767441860465,113,0.4835465851083266,0.03671437148334442,5.419213565049973,1.2999235528760251,76.87912648968992,4.029293414765754,4.23839324343521,2115.5398230088495
00006129877626e91b28,2,5,37800,53100,0.16619718309859155,0.3430232558139535,59,0.490175621489347,0.03613502731136346,5.43286591061091,1.2957700955665719,76.3903008153883,3.958556054002148,4.144883850873527,2115.0169491525426
000015c9676244ef9e62,0,7,149400,162900,0.8302752293577982,NA,118,0.4610533270552672,0.06810581086213746,6.21826171875,1.2888364791870117,80.52063751220703,2.6104748249053955,2.7963287830352783,2209.276243093923
000015c9676244ef9e62,1,18,4500,25200,0.12844036697247707,0.7567567567567568,16,0.47486615606716703,NA,6.21826171875,1.2888364791870117,80.52063751220703,2.6104748249053955,2.7963287830352783,2163
000015c9676244ef9e62,2,8,1800,8100,0.04128440366972477,0.24324324324324326,4,0.4296913676791721,0.04834041599598196,6.21826171875,1.2888364791870117,80.52063751220703,2.6104748249053955,2.7963287830352783,2159.222222222222
000087086176cbbf8cd7,0,1,120600,120600,0.9640287769784173,NA,134,0.765736646171826,0.025955260314269743,7.986578941345215,0.8430379629135132,64.27953338623047,3.0985796451568604,4.383963584899902,1558.9253731343283
000087086176cbbf8cd7,1,3,1800,3600,0.02877697841726619,0.8,4,0.7607239931821823,0.03078613430261612,7.986578941345215,0.8430379629135132,64.27953338623047,3.0985796451568604,4.383963584899902,1559.75
000087086176cbbf8cd7,2,1,900,900,0.007194244604316547,0.2,1,0.757022500038147,0.028311047703027725,7.986578941345215,0.8430379629135132,64.27953338623047,3.0985796451568604,4.383963584899902,1558
00005a2f1131ac8098bd,0,1,193500,193500,0.9307359307359307,NA,215,0.6617580837981646,0.05201703063104042,6.14546012878418,1.5003997087478638,71.71871185302734,3.114576816558838,1.6103980541229248,1534.9395348837209
00005a2f1131ac8098bd,1,14,1800,14400,0.06926406926406926,1,16,0.7075119093060493,0.05155036074575037,6.14546012878418,1.5003997087478638,71.71871185302734,3.114576816558838,1.6103980541229248,1532.3125
00002ad40b57756a729f,0,1,37800,37800,1,NA,6,0.4748167565890721,0.06830213183448428,5.5295186042785645,1.0139622688293457,73.32954406738281,2.8195972442626953,1.1934973001480103,2018.952380952381
00004f87994d58ba875f,0,6,516600,522e3,0.8203677510608204,NA,137,0.42356464202547894,0.052383786977814706,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2706.3310344827587
00004f87994d58ba875f,1,31,11700,77400,0.12164073550212164,0.6771653543307087,52,0.46172324966552647,0.04235871727470049,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2690.1744186046512
00004f87994d58ba875f,2,7,24300,36e3,0.056577086280056574,0.31496062992125984,34,0.4666361927986145,0.030546878674067558,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2682.275
00004f87994d58ba875f,3,1,900,900,0.0014144271570014145,0.007874015748031496,1,0.4394393563270569,0.023231057450175285,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2661
0000fc2c3f5d1fd413a1,0,2,62100,63e3,0.4697986577181208,NA,16,0.31429982972996573,0.04803221188485622,8.766521453857422,1.1485477685928345,66.38684844970703,4.24990177154541,3.9030420780181885,2399.7428571428572
0000fc2c3f5d1fd413a1,1,11,10800,32400,0.24161073825503357,0.45569620253164556,14,0.3833368292285336,0.05492993340724044,8.766521453857422,1.1485477685928345,66.38684844970703,4.24990177154541,3.9030420780181885,2332.5
0000fc2c3f5d1fd413a1,2,3,22500,36e3,0.2684563758389262,0.5063291139240507,24,0.4042218834161758,0.04437614534981549,8.766521453857422,1.1485477685928345,66.38684844970703,4.24990177154541,3.9030420780181885,2324.225
0000fc2c3f5d1fd413a1,3,1,2700,2700,0.020134228187919462,0.0379746835443038,0,0.4105737805366516,0.03958573440710703,8.766521453857422,1.1485477685928345,66.38684844970703,4.24990177154541,3.9030420780181885,2314.6666666666665
0000f8c69aa8aa20d86c,0,1,9e4,9e4,1,NA,100,0.5002615043520927,0.06391396348364652,7.906136512756348,2.18493914604187,73.10172271728516,2.530892848968506,3.8559818267822266,1098.95
000058a8c2f5f5b49391,0,212,210600,1534500,0.2111716621253406,NA,1294,0.4323401159554982,0.054887627134552974,6.756556397099649,1.6955901397637958,78.04074708373666,3.1196264360657184,3.6116076627434874,1795.548973607038
000058a8c2f5f5b49391,1,360,422100,2656800,0.3656180331929651,0.4634950541686293,2680,0.5017703784967906,0.052630894956857896,6.755932264857822,1.6720224750962684,78.02654125503085,3.116351864444531,3.5584838902401086,1846.4349593495936
000058a8c2f5f5b49391,2,131,932400,2945700,0.4053752786722814,0.5138954309938766,2889,0.5010727625118276,0.057497478630297,6.752392071742294,1.669848324070274,78.04225895523551,3.119090161118127,3.5555795241378334,1826.8609838069049
000058a8c2f5f5b49391,3,43,17100,129600,0.01783502600941293,0.022609514837494113,104,0.530604307850202,0.05829421878378424,6.757679025332133,1.6588563637601004,78.01067802641127,3.1111037267578974,3.527075136701266,1844.5
00003f45606e843ce438,0,169,207e3,772200,0.14051752374713397,NA,631,0.544006607401899,0.04745077719968377,6.7233653468685555,1.7156377427783602,78.20737056243114,3.158942937295198,3.6784917566326114,1978.04662004662
00003f45606e843ce438,1,189,790200,2363400,0.43006878480183425,0.5003810975609756,2061,0.5665786070898119,0.039443441816681524,6.7199727510189335,1.721251721792519,78.22681756756819,3.163672803470585,3.6934623287001913,1970.4866717440975
00003f45606e843ce438,2,124,654300,2196900,0.39977071732721914,0.4651295731707317,1497,0.5689396404648648,0.038901545147425644,6.708067803146506,1.7409517186335588,78.29505899469171,3.180270362613339,3.7459955180292,1943.0897173289636
00003f45606e843ce438,3,21,83700,162900,0.029642974123812643,0.034489329268292686,8,0.5900996931679341,0.03280278315860263,6.726016189511968,1.7112511975989158,78.19217542785307,3.1552472035529204,3.6667943330100887,1932.5580110497237
0000dc0e81978788182c,0,249,576900,2959200,0.2280482729920932,NA,2045,0.40284007698651,0.055833123789742194,7.1380141706652305,1.4502807263910336,68.49846211083035,2.8284758028467785,2.8693451434011297,2228.404197080292
0000dc0e81978788182c,1,645,294300,2452500,0.18899986128450547,0.24483378256963162,2170,0.4744422100224626,0.05733890628254195,7.221139223991184,1.4436971233962872,68.2598709666401,2.814206412779082,2.8395811601516305,2162.6425688073396
0000dc0e81978788182c,2,261,1353600,4298400,0.3312526009155223,0.42911051212938006,3613,0.4859519043088683,0.06127805382436862,7.137368337293366,1.472056428092209,71.12735466981054,2.790766402704632,2.8774645516720647,2113.9786432160804
0000dc0e81978788182c,3,96,1954800,3266100,0.251699264807879,0.3260557053009883,720,0.5763746630179715,0.051358093767300904,7.070856160846877,1.4502242217217638,72.01904186712345,2.804534823679668,2.8456871299317927,2157.9564618352165
0000e4c42226a0d51281,0,55,32400,195300,0.10333333333333333,NA,184,0.48556605400302993,0.06891879127768602,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2051.294930875576
0000e4c42226a0d51281,1,82,162900,531e3,0.28095238095238095,0.3133297928836962,578,0.5379533957121736,0.05283889552357338,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,1991.5762711864406
0000e4c42226a0d51281,2,26,665100,925200,0.48952380952380953,0.5459373340414233,964,0.523829147321125,0.06468300917548225,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2054.068093385214
0000e4c42226a0d51281,3,28,83700,238500,0.1261904761904762,0.1407328730748805,153,0.5969900856602867,0.07543882408513213,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2132.366037735849
0000db03b08e1346c4bb,0,1,207e3,207e3,0.9090909090909091,NA,176,0.3316605069715044,0.06965284881222507,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2371.426086956522
0000db03b08e1346c4bb,1,14,4500,20700,0.09090909090909091,1,22,0.40390053132305975,0.07808288194887016,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2349
0000f4866dc732f8f74f,0,1,281700,281700,0.9690402476780186,NA,133,0.5028456411422632,0.06746283137855438,14.962984085083008,0.479763388633728,44.858848571777344,2.1955807209014893,1.338300108909607,2660.3035143769966
0000f4866dc732f8f74f,1,7,2700,9e3,0.030959752321981424,1,3,0.43840648233890533,0.12267446666955947,14.962984085083008,0.479763388633728,44.858848571777344,2.1955807209014893,1.338300108909607,2686.8
00001d0cb42d511e0331,0,31,2245500,2307600,0.7112343966712898,NA,2306,0.6494009295702213,0.03099773722909995,7.681946794625936,1.3906645176005252,70.3351972701955,1.582255667717706,1.430360182399125,2160.3373634945397
00001d0cb42d511e0331,1,235,51300,737100,0.22718446601941747,0.7867435158501441,679,0.6541391625836656,0.03177660631905145,7.662134967007479,1.4069742725591228,70.50692167736236,1.5817156696785355,1.4492061954714877,2108.352869352869
00001d0cb42d511e0331,2,37,27900,176400,0.05436893203883495,0.1882804995196926,79,0.6494697803745464,0.040846991856411406,7.790034084903951,1.301683467869856,69.39832126850985,1.585201732358154,1.3275420817793633,2206.9795918367345
00001d0cb42d511e0331,3,7,17100,23400,0.007212205270457697,0.024975984630163303,4,0.6752139811332409,0.026347495902043123,7.842561721801758,1.2584409713745117,68.943023681640625,1.5866334438323975,1.277575135231018,2135.8846153846152
000074fa8679f8a2fb57,0,2,200700,201600,0.835820895522388,NA,160,0.4373732360878161,0.02900692999329684,10.263929639543806,0.8326942194253206,56.8047080210277,2.2560501205069676,2.165163554251194,2517.09375
000074fa8679f8a2fb57,1,28,4500,36900,0.15298507462686567,0.9318181818181818,30,0.43624497114158256,0.029543284735665087,10.274555299340225,0.828634442352667,56.768870749124666,2.2557508654710725,2.152746212191698,2514.560975609756
000074fa8679f8a2fb57,2,3,900,2700,0.011194029850746268,0.06818181818181818,3,0.4180874029795329,0.0291049691538016,10.205314636230469,0.8550894260406494,57.00239944458008,2.2577009201049805,2.2336621284484863,2475.6666666666665
0000e4b93244206574e1,0,2,7200,11700,0.17105263157894737,NA,6,0.5081822001017057,0.035312263581615225,10.124390602111816,1.2239437103271484,56.43556594848633,1.591019868850708,0.9766152501106262,2028.6923076923076
0000e4b93244206574e1,1,4,18e3,30600,0.4473684210526316,0.5396825396825397,6,0.5306872208328808,0.025839022333350253,10.124390602111816,1.2239437103271484,56.43556594848633,1.591019868850708,0.9766152501106262,2060.735294117647
0000e4b93244206574e1,2,2,25200,26100,0.3815789473684211,0.4603174603174603,3,0.5402040687100641,0.019560928135339557,10.124390602111816,1.2239437103271484,56.43556594848633,1.591019868850708,0.9766152501106262,2105.2413793103447
00002610abba122e7a1c,0,23,119700,318600,0.29304635761589404,NA,198,0.4462174824991469,0.05044296211010571,10.894740112757278,0.8954901412381964,56.22682458263333,2.466328293590222,2.3154216843136286,1968.8898305084747
00002610abba122e7a1c,1,67,17100,162900,0.1498344370860927,0.21194379391100704,124,0.38727278809850385,0.05331389369309278,11.0690725916657,0.8474803780982507,55.1189091297803,2.4897717757778275,2.2682330028786843,2012.9613259668508
00002610abba122e7a1c,2,10,384300,432e3,0.3973509933774834,0.5620608899297423,364,0.4307105062529445,0.05161443972222817,11.17082530260086,0.8194584995508194,54.472251653671265,2.5034550428390503,2.240690365433693,2005.1729166666667
00002610abba122e7a1c,3,15,68400,173700,0.1597682119205298,0.2259953161592506,71,0.49946736748972087,0.05208790608213664,11.192455222569599,0.8135017934858491,54.33478947377576,2.506363741474448,2.234835533280447,1971.4663212435232
000055dff0a8f65745f9,0,54,207900,1042200,0.40124740124740127,NA,529,0.3193004318675435,0.044522794037542605,17.783892837419,0.3285215743568071,24.939031113408802,2.347484824159191,2.3840422177355935,2727.993091537133
000055dff0a8f65745f9,1,131,205200,659700,0.253984753984754,0.4241898148148148,505,0.35543465211804537,0.04460804787493663,17.81061226349085,0.3329312961960229,24.84082009652464,2.3507399663105506,2.3852368214283275,2720.843110504775
000055dff0a8f65745f9,2,52,283500,792900,0.3052668052668053,0.5098379629629629,587,0.36098399315194296,0.041988910816474545,17.801729669906496,0.33146533031739656,24.87346932132994,2.3496578283667158,2.384839687931957,2645.2860385925087
000055dff0a8f65745f9,3,22,27900,102600,0.0395010395010395,0.06597222222222222,49,0.3917696235472696,0.0359003766717618,17.7753559915643,0.32711267000750494,24.970409493697318,2.3464448075545463,2.383660542337518,2632.245614035088
0000b47931fbf3e2031a,0,35,142200,392400,0.3261032161555722,NA,46,0.28452222743028893,0.04381951218718714,17.242511596154728,0.5441501787222853,25.465495975739366,3.0559896050243203,2.956696182762811,2833.25
0000b47931fbf3e2031a,1,87,14400,245700,0.20418848167539266,0.3029966703662597,43,0.302380512212659,0.04278604570271331,17.487371661287526,0.5207482676802974,24.97467274368901,3.0616936875786975,2.8711899392334095,2848.3626373626375
0000b47931fbf3e2031a,2,22,239400,452700,0.37621540762902017,0.55826859045505,179,0.32977733362621625,0.043670515250229455,17.54696755191204,0.515473942396418,24.85748431317612,3.062736319263223,2.8524382318227475,2824.20675944334
0000b47931fbf3e2031a,3,14,77400,112500,0.09349289454001496,0.13873473917869034,14,0.3674353096485138,0.047048993676900866,17.671034812927246,0.5052573728561401,24.61700439453125,3.064312009811401,2.817123851776123,2820.728
0000cd2d4c3e89404fb8,0,19,119700,342900,0.6225490196078431,NA,143,0.40653948354830577,0.033943328859768515,11.340579986572266,1.2110446691513062,42.32624816894531,2.4833900928497314,3.2116572856903076,2346.036745406824
0000cd2d4c3e89404fb8,1,47,46800,172800,0.3137254901960784,0.8311688311688312,71,0.4038856025629987,0.038399387432339914,11.340579986572266,1.2110446691513062,42.32624816894531,2.4833900928497314,3.2116572856903076,2346.9427083333335
0000cd2d4c3e89404fb8,2,11,13500,33300,0.06045751633986928,0.16017316017316016,11,0.40233981770438115,0.03475955201665292,11.340579986572266,1.2110446691513062,42.32624816894531,2.4833900928497314,3.2116572856903076,2329.3783783783783
0000cd2d4c3e89404fb8,3,1,1800,1800,0.0032679738562091504,0.008658008658008658,0,0.5096054822206497,0.019241721834987402,11.340579986572266,1.2110446691513062,42.32624816894531,2.4833900928497314,3.2116572856903076,2274
0000b60a727287286d0c,0,32,671400,977400,0.5557830092118731,NA,379,0.4706466914897246,0.05062026115611168,6.802158314439692,1.4971355391909844,69.8515353966813,1.762686280146049,2.3034795579769773,2425.5598526703498
0000b60a727287286d0c,1,121,54900,481500,0.27379733879222107,0.6163594470046083,185,0.49552940846046556,0.05385149741179754,6.804700954829421,1.4986428773291758,69.83734764027818,1.764207434877057,2.3085224058026466,2397.1495327102803
0000b60a727287286d0c,2,45,42300,234e3,0.1330603889457523,0.2995391705069124,87,0.5089590978163939,0.056753324989516005,6.805619584597074,1.49918746306346,69.83222175011268,1.7647570124039282,2.3103443347490753,2379.8
0000b60a727287286d0c,3,3,61200,65700,0.03735926305015353,0.08410138248847926,8,0.5470832839404067,0.04543086882578592,6.804444626586078,1.498490919805553,69.8387779340352,1.7640540844773593,2.308014027059895,2303.8356164383563
0000a6a5205dd7d3e037,0,688,1389600,9342e3,0.2714222210600633,NA,3928,0.40621448190872034,0.048289201732075314,7.64756339501324,1.3931504202256542,55.95212164752056,2.089517217564445,2.2928106618754436,2488.997302504817
0000a6a5205dd7d3e037,1,1535,531e3,6822900,0.1982323562482023,0.27208125471054806,3330,0.3842682226098727,0.051847513929592234,7.721204892986133,1.407247276202998,56.43548753610341,2.090896301825558,2.3407358537325993,2373.5317240469594
0000a6a5205dd7d3e037,2,730,2173500,9076500,0.2637083910781058,0.3619495388149158,3043,0.40745888659134916,0.06227556266320937,7.759913023521714,1.450963004922654,54.85373225403588,2.0866683144585947,2.463281447898059,2282.3418939018343
0000a6a5205dd7d3e037,3,220,3110400,9177300,0.2666370316136286,0.3659692064745361,3977,0.5168600625631516,0.05299026779651443,7.676580898993458,1.4446131654775667,55.83370177839578,2.0866922435309707,2.435660852337978,2311.9068353437287
0000a8340e45dc4be22d,0,1,63900,63900,0.9861111111111112,NA,33,0.466179113153001,0.040963899134330344,8.478930473327637,1.2422382831573486,45.65894317626953,2.4298012256622314,2.191923141479492,2668.521126760563
0000a8340e45dc4be22d,1,1,900,900,0.013888888888888888,1,0,0.4571000933647156,0.04006652161478996,8.478930473327637,1.2422382831573486,45.65894317626953,2.4298012256622314,2.191923141479492,2660
0000c6e3aa784223a456,0,560,4285800,11155500,0.15595903165735567,NA,3009,0.4520213686287427,0.055528506414214175,7.585383397718263,3.04348094102691,67.62476619952818,2.3660046108310477,7.227235576865076,645.135377168213
0000c6e3aa784223a456,1,1951,441900,6782400,0.09482107806130152,0.11234179573947914,1213,0.5153901379974658,0.04908256746214101,7.6391492489796535,3.0121031941691783,67.5330719345441,2.3478437979762976,7.149091345869052,635.9726645435244
0000c6e3aa784223a456,2,963,9684900,27319500,0.381939201771604,0.45251263397981545,3803,0.5722538183320984,0.042280080897500086,7.675835934417328,2.971704049998739,67.29879631403152,2.3330308298247,7.077052517075492,675.3916982375226
0000c6e3aa784223a456,3,708,10032300,26271e3,0.3672806885097388,0.43514557028070544,3715,0.6234933933000035,0.0339427821705569,7.895434064430584,2.861372317464109,66.21894473552541,2.2935576176553525,6.837581196318101,774.8803699897226
0000d6d7ff665bf377c7,0,45,70200,297900,0.0881726158763985,NA,327,0.6139775669916879,0.05310745853536799,5.800764043525627,3.3327503240360596,81.26336008400355,2.8193875994206916,6.664167009451599,863.5015105740181
