fod_id,alarm_date,cont_date,fire_size,prop_ypmc,elev,earlyFfm100,fm100,hdw,vs,vpd,RBR,preFire_ndvi,het_ndvi_1,focal_mean_ndvi_1,burn_duration
300004630,2014-07-20,2014-07-21,0.1,1,2228,14.708301544189453,11.851709365844727,2.0570120811462402,2.5993072986602783,1.0956556797027588,-0.03410077450447977,0.3857812285423279,0.057561055384617574,0.3945004343986511,1
131100,2000-07-26,2000-07-26,0.1,1,2219,6.060456275939941,5.803008556365967,4.3019795417785645,2.8412222862243652,1.6768929958343506,-0.008343444235478139,0.44030246138572693,0.05498851376894284,0.47496768832206726,0
153610,2002-08-31,2002-08-31,0.1,0.5,2251,6.468033313751221,5.920804500579834,2.8588063716888428,1.7652363777160645,1.1946040391921997,-0.046361682776179254,0.48330429196357727,0.10626635323891556,0.413074791431427,0
145440,2001-07-02,2001-07-03,0.1,1,2599,7.0229597091674805,6.917367935180664,3.075446605682373,2.037753105163574,1.468684196472168,-0.006533043967195354,0.524490475654602,0.024008283284587536,0.5089259743690491,1
102369,1997-07-25,1997-07-26,0.1,1,2550,9.783573150634766,11.493362426757812,2.6093547344207764,2.22446870803833,0.7819705009460449,-0.055264912880881666,0.4255628287792206,0.04668175536708617,0.49207112193107605,1
112756,1998-07-26,1998-07-27,0.2,1,2188,8.789857864379883,11.392985343933105,3.2799923419952393,2.3655574321746826,0.923376202583313,-0.0046711465007746545,0.3282281160354614,0.0312722322809801,0.35055702924728394,1
300004565,2014-07-20,2014-07-20,0.1,1,2254,13.598435401916504,10.872889518737793,2.2038471698760986,2.6904296875,1.1511800289154053,0.027706195706159488,0.6414262056350708,0.030009492769899983,0.6186308860778809,0
131379,2000-04-26,2000-04-27,0.1,1,2328,11.966072082519531,15.259566307067871,1.3101736307144165,3.3839473724365234,0.815714418888092,NA,NA,NA,NA,1
158854,2003-09-03,2003-11-05,3,0.259259259259259,2348,10.348102569580078,8.094565391540527,2.555673360824585,2.6079721450805664,1.088016390800476,0.015359007211671782,0.24584951996803284,0.052370439721030206,0.24689337611198425,63
112744,1998-07-21,1998-07-21,0.1,1,2334,10.742658615112305,7.273933410644531,1.2818950414657593,1.709057092666626,1.4189716577529907,-0.01745250227328349,0.36332690715789795,0.07602321421942326,0.3738686144351959,0
167445,2004-06-29,2004-06-29,0.1,1,2484,7.996233940124512,7.1685967445373535,1.7664406299591064,1.9230517148971558,1.192768931388855,0.01297727774344107,0.3361586928367615,0.053311147167032356,0.32180356979370117,0
49457,1992-08-15,1992-08-16,0.1,1,2577,10.087900161743164,10.376832008361816,1.9551143646240234,1.593278169631958,1.1858123540878296,-0.005081998761506823,0.2945411801338196,0.07572665019303582,0.2972814738750458,1
95812,1996-07-10,1996-07-10,0.1,1,2577,10.681217193603516,8.008872985839844,1.971720814704895,2.03135347366333,1.1830130815505981,-0.003430691595233693,0.2828556001186371,0.06846448040684092,0.300090491771698,0
123330,1999-09-18,1999-09-19,0.2,1,2531,11.89670181274414,8.173697471618652,2.3516194820404053,2.710113525390625,1.0940635204315186,0.04374176730183809,0.4812988042831421,0.1095864688244657,0.46873337030410767,1
300004578,2014-07-15,2014-07-15,0.1,1,2339,11.535696029663086,7.748255729675293,1.694296956062317,2.076633930206299,1.558344841003418,-0.003808524191962168,0.2922346591949463,0.09235800888851078,0.2543735206127167,0
58692,1993-08-27,1993-08-27,0.1,1,2285,9.161723136901855,9.513192176818848,1.6795085668563843,1.6140801906585693,1.0153071880340576,0.0338310317184017,0.47058823704719543,0.03902381780089558,0.4285469949245453,0
95826,1996-07-10,1996-07-10,0.1,1,2204,11.156135559082031,8.199039459228516,1.904913067817688,1.9902653694152832,1.2054098844528198,0.03199440827656609,0.21507151424884796,0.027375993053026165,0.25346434116363525,0
111632,1998-07-18,1998-07-19,0.1,1,2204,7.526851654052734,6.905390739440918,1.7067292928695679,1.288443684577942,1.565751075744629,1.2053124744092172e-4,0.2284425050020218,0.028078968031523557,0.23033756017684937,1
123338,1999-10-06,1999-10-07,0.5,1,2250,10.488642692565918,6.44399356842041,2.801218271255493,2.6545636653900146,1.0250569581985474,0.03422480824477938,0.30501940846443176,0.06951224941244248,0.27586624026298523,1
153613,2002-07-14,2002-07-15,0.2,1,2293,7.280639171600342,6.4932637214660645,3.505723237991333,3.0010552406311035,1.3285633325576782,-0.016498444449784405,0.27874141931533813,0.08290007798945244,0.32560354471206665,1
95827,1996-07-11,1996-07-11,0.1,0.5,2555,12.227699279785156,8.36976432800293,1.4891282320022583,1.7886717319488525,1.0293872356414795,0.006267897899091352,0.5164943337440491,0.12176773837731177,0.4866761863231659,0
49423,1992-06-09,1992-06-28,15,0.921933085501859,2502,12.658599853515625,12.654388427734375,1.5609599351882935,3.182408332824707,0.42829379439353943,-0.05985463947595906,0.25518542528152466,0.017177080523296456,0.25665631890296936,19
131142,2000-08-25,2000-08-26,0.1,1,2249,8.687285423278809,6.865682601928711,2.4200847148895264,2.51291561126709,1.0583245754241943,-0.011410717581584358,0.5525081157684326,0.03958155911728709,0.5642820000648499,1
201763148,2013-09-11,2013-09-12,0.1,1,2392,10.584226608276367,10.258620262145996,1.6530474424362183,2.2733075618743896,0.9334703683853149,-0.010820436342032615,0.23879750072956085,0.09611985661445768,0.2659076452255249,1
49425,1992-06-11,1992-06-19,2,1,2514,13.542482376098633,12.647991180419922,0.7494672536849976,2.9587290287017822,0.4704066514968872,-0.07524591932156093,0.4224640429019928,0.030950360611677233,0.44688957929611206,8
58690,1993-08-13,1993-08-14,1,1,2380,10.699332237243652,12.21120834350586,1.6645808219909668,2.998030662536621,0.6346463561058044,0.022829141112792113,0.525581419467926,0.029866006403454666,0.515170693397522,1
71783,1994-07-30,1994-07-30,0.1,1,2380,7.026116371154785,6.378829002380371,3.7382590770721436,2.911393165588379,1.5474804639816284,-0.031675280591647266,0.5118210315704346,0.04117263473109172,0.5058423280715942,0
168885,2004-07-02,2004-08-15,0.1,1,2790,9.193756103515625,7.005519390106201,1.1200374364852905,1.4486857652664185,0.8124558329582214,-0.003267841698861382,0.35603034496307373,0.04109704026780971,0.35552978515625,44
58680,1993-06-20,1993-06-21,0.1,1,2421,11.822290420532227,10.442541122436523,1.3569800853729248,2.5275609493255615,0.7980956435203552,NA,NA,NA,NA,1
32980,2008-10-15,2008-10-15,0.1,1,2285,6.483438491821289,8.686589241027832,3.0977931022644043,3.0197198390960693,0.4307745397090912,0.04405719570887702,0.43154647946357727,0.05710143195400053,0.4396143853664398,0
81200,1995-06-14,1995-06-14,0.1,1,2292,14.093270301818848,10.647066116333008,1.2308515310287476,3.5173869132995605,1.398097038269043,-0.24872707067902938,0.23254401981830597,0.04659906489225056,0.18818262219429016,0
104843,1997-07-29,1997-07-29,0.1,1,2695,10.834150314331055,10.526338577270508,3.2724568843841553,3.256267547607422,1.1892846822738647,0.04775916421114869,0.5384615659713745,0.021734670025352957,0.510747492313385,0
137553,2001-07-03,2001-07-03,0.3,1,2701,9.725406646728516,6.689610481262207,2.3442161083221436,2.104379415512085,1.4101850986480713,-0.007682288965469744,0.4804762601852417,0.02280025082245138,0.43485593795776367,0
1275494,2008-08-03,2008-10-14,300,0.670439784746706,2633,6.664156436920166,5.887703895568848,4.0776686668396,3.209580421447754,1.636500597000122,0.13929818688629217,0.3571135401725769,0.038278877972892186,0.3781479597091675,72
104873,1997-09-07,1997-09-09,5,0.161290322580645,2089,10.476845741271973,14.040238380432129,4.237748146057129,3.9690656661987305,0.7873626947402954,-0.024965762715894728,0.4006243348121643,0.03701640369060826,0.41135233640670776,2
300003791,2014-07-30,2014-07-31,0.1,1,2660,15.097160339355469,11.910027503967285,1.7126399278640747,1.511582374572754,0.87794029712677,0.015585191326025512,0.5733581781387329,0.03196376721472973,0.5500603914260864,1
113130,1998-08-11,1998-08-12,0.1,1,2550,8.65072250366211,8.144577980041504,3.35884428024292,2.1823413372039795,1.333396315574646,-0.01221147863422543,0.5698259472846985,0.02509264231033666,0.5490612983703613,1
201434109,2012-06-19,2012-06-21,0.1,0.5,2375,6.372550010681152,6.545516490936279,4.915839195251465,3.001514434814453,1.5086498260498047,-0.03764975741433706,0.3113776445388794,0.020963401337941716,0.303534597158432,2
144562,2001-10-23,2001-10-23,0.1,0.5,2384,8.286832809448242,8.028395652770996,2.133347988128662,2.1528778076171875,0.7896116971969604,-0.04438139853488086,0.2970094084739685,0.09358062749885925,0.24536484479904175,0
23171,2007-06-14,2007-06-14,0.1,1,2384,6.868344783782959,7.643090724945068,4.9235639572143555,3.455873727798462,1.2233028411865234,-0.005614984950393368,0.2157757431268692,0.058810503076992066,0.30839696526527405,0
22615,2007-06-14,2007-06-14,0.2,1,2380,6.869808197021484,7.643979072570801,4.931135654449463,3.456088066101074,1.2247368097305298,0.017773761011285742,0.26587796211242676,0.059452875858849404,0.25109583139419556,0
104876,1997-10-09,1997-10-10,0.1,1,2400,16.042606353759766,11.549348831176758,2.0007076263427734,5.859268665313721,0.5540708899497986,0.03117244107992359,0.4941634237766266,0.053083762271297116,0.532450795173645,1
57616,1993-01-27,1993-01-27,0.1,1,2538,11.37051773071289,14.332757949829102,0.9216865301132202,3.5484695434570313,0.5807716250419617,NA,NA,NA,NA,0
22610,2007-06-14,2007-06-14,0.1,1,2383,6.883677959442139,7.657076358795166,4.972352027893066,3.4639668464660645,1.2300608158111572,0.036469906950427546,0.4585927128791809,0.027617610343842205,0.4583802819252014,0
21392,2007-06-14,2007-06-15,0.1,1,2377,6.86579704284668,7.636338233947754,4.974824905395508,3.4514474868774414,1.2357457876205444,0.0026097287999241985,0.31690794229507446,0.06595817924616829,0.26875001192092896,1
47434,1992-08-12,1992-08-13,0.1,1,2484,13.587627410888672,7.83419132232666,2.238955020904541,1.7442214488983154,1.4877113103866577,0.02933217102825823,0.40917107462882996,0.025502485693736088,0.4133225977420807,1
81183,1995-08-11,1995-08-11,0.1,1,2615,7.267786979675293,7.688512802124023,3.30294132232666,2.710970401763916,1.243358850479126,-0.0135098836355124,0.48878204822540283,0.03057607797331766,0.5018119215965271,0
152652,2002-07-13,2002-07-13,0.1,1,2318,7.409867763519287,5.937135696411133,6.274885177612305,4.27702522277832,2.2307965755462646,0.008303877565095992,0.7259884476661682,0.045111631367455815,0.6886259317398071,0
300206429,2015-06-05,2015-06-05,0.2,1,2581,12.698087692260742,7.484925746917725,2.3670706748962402,3.277836799621582,1.2301844358444214,0.018838961082048113,0.28303906321525574,0.018636258835301574,0.2811119556427002,0
152648,2002-07-12,2002-07-13,0.5,1,2723,7.493014335632324,6.397711277008057,4.812192916870117,3.6444144248962402,1.9117505550384521,-0.01909097940626736,0.49693745374679565,0.017431243093804765,0.48928600549697876,1
201766243,2013-08-19,2013-08-21,0.25,1,2532,10.921485900878906,7.205815315246582,3.1727705001831055,3.529625415802002,1.295257329940796,0.004936813947619943,0.4720984399318695,0.022181055845678123,0.5163207054138184,2
201434092,2012-08-06,2012-08-06,0.1,1,2402,7.120366096496582,5.057779312133789,5.9484663009643555,3.767240047454834,1.7337455749511719,0.03448761489838175,0.5492978096008301,0.1068891401311226,0.5573951005935669,0
300204372,2015-08-14,2015-10-31,3676,0.330473726415808,2426,7.221485614776611,7.096305847167969,6.173267364501953,3.829899787902832,1.3960487842559814,-0.008677453028763158,0.5951484441757202,0.0913182329255989,0.5902531743049622,78
104817,1997-06-09,1997-06-09,0.1,1,2325,14.935359954833984,16.11171531677246,1.8130494356155396,3.5841898918151855,0.4332468807697296,-0.025620086830832493,0.4812665283679962,0.031780949401388425,0.4772201180458069,0
169336,2004-08-13,2004-08-21,0.1,1,2294,10.08763313293457,5.93346643447876,2.901902437210083,2.7198314666748047,1.5882846117019653,0.017457344004747764,0.4760819971561432,0.024859434679469126,0.4876593053340912,8
47405,1992-08-15,1992-08-16,0.1,1,2578,11.947847366333008,11.820321083068848,2.9494869709014893,2.5804920196533203,1.2020059823989868,0.004628747513076916,0.3557896316051483,0.020429978760268627,0.37797248363494873,1
113122,1998-07-29,1998-07-29,0.1,1,2578,10.207741737365723,11.041592597961426,3.380631685256958,4.015597343444824,1.1851993799209595,-0.011472409801035194,0.4337776303291321,0.040161350002060704,0.4580065608024597,0
157329,2003-07-12,2003-07-12,0.1,1,2465,5.32611608505249,5.20728063583374,7.01479434967041,3.981456756591797,1.9252430200576782,0.021698252389680723,0.5645288825035095,0.028315346625691185,0.5618360042572021,0
47379,1992-06-03,1992-06-03,0.1,1,2509,9.04383659362793,9.44633674621582,3.7644617557525635,3.090120315551758,1.0962867736816406,-0.011908947770575207,0.2535953223705292,0.04345948442342959,0.24784016609191895,0
47383,1992-06-18,1992-06-18,0.1,0.5,2427,11.867199897766113,14.4020357131958,3.7068517208099365,3.8375680446624756,0.6263516545295715,0.05918866905540492,0.4768136441707611,0.09868422933483534,0.48747938871383667,0
113115,1998-07-20,1998-07-20,0.1,0.5,2427,8.814205169677734,6.569828033447266,2.7698516845703125,2.1059508323669434,1.8243314027786255,0.03922499369245625,0.5794849395751953,0.10595845270872076,0.5806161165237427,0
1271445,2005-08-07,2005-08-07,0.1,1,2332,10.295061111450195,7.129700183868408,3.7184624671936035,2.604691505432129,1.6091344356536865,-0.006512430706952181,0.33638298511505127,0.010933020494252639,0.33719295263290405,0
248821,1995-09-13,NA,200,0.116596931659693,2836,6.991276741027832,7.847749710083008,3.6684632301330566,3.214515209197998,1.1260594129562378,0.06652726433419158,0.5699267983436584,0.023450591779081195,0.53654944896698,NA
300209828,2015-07-03,2015-11-09,73,0.129573170731707,2713,9.671680450439453,8.002446174621582,1.764294147491455,1.9630374908447266,0.9747956395149231,0.049124903809194424,0.5657312870025635,0.10563177052511544,0.565148115158081,129
248726,1993-09-03,1993-09-04,0.1,1,2422,7.459582328796387,9.150287628173828,2.3990495204925537,2.054460048675537,0.996113121509552,-0.03923664830564641,0.48141101002693176,0.058621462832789586,0.41934090852737427,1
366168,2000-06-29,2000-06-29,0.1,1,2750,10.12777328491211,11.100052833557129,2.287191867828369,2.71278715133667,0.9489819407463074,0.06313954975201752,0.3917122781276703,0.1038514122507956,0.37895089387893677,0
366444,2005-07-28,2005-10-15,98.2,0.304249291784703,2579,6.405238628387451,5.6295647621154785,2.43247652053833,2.2489609718322754,1.3591313362121582,0.016795523995686356,0.22166770696640015,0.05264392632935075,0.16069296002388,79
248708,1993-07-16,1993-07-16,0.1,1,2249,7.351951599121094,7.717324733734131,2.5754268169403076,2.552612066268921,0.8859456181526184,0.07722427133114643,0.5160202383995056,0.03308997966804893,0.5054491758346558,0
201772510,2013-08-12,2013-08-13,0.1,1,2221,5.895806312561035,6.458648204803467,2.9505772590637207,2.141909122467041,1.0225036144256592,0.0065354423778126985,0.20994001626968384,0.08535355330193886,0.2250567078590393,1
366555,2007-08-28,NA,0.1,0.5,2546,7.964998245239258,5.959554672241211,3.5736613273620605,2.8810067176818848,1.2619751691818237,0.01964732603226321,0.39921626448631287,0.08301673684811059,0.3997543454170227,NA
201113152,2011-09-02,2011-10-04,4.6,0.707317073170732,2649,6.421079635620117,7.369648456573486,3.086965322494507,2.5483498573303223,1.1589053869247437,0.07633882426541201,0.5351851582527161,0.018917845488742136,0.545419454574585,32
366554,2007-08-28,NA,0.1,1,2708,8.103135108947754,5.939516067504883,3.457050323486328,2.929230213165283,1.19974684715271,-0.0070846731955904714,0.35626283288002014,0.03988188219815461,0.36770007014274597,NA
366215,2001-07-03,NA,40,0.036312849162011,2853,7.5010271072387695,6.87714147567749,1.9379959106445312,1.875230312347412,1.3558568954467773,0.03153729033574467,0.18238992989063263,0.045241480714519416,0.21381689608097076,NA
248891,1996-09-14,1996-09-15,2,1,2353,10.699335098266602,7.322515487670898,2.0433685779571533,4.146263122558594,0.7211461067199707,0.02654567022503915,0.5552133321762085,0.037484659525134856,0.5208698511123657,1
152645,2002-07-12,2002-07-13,0.1,0.5,2550,7.244650840759277,6.311517238616943,4.898856163024902,3.371246814727783,2.023847818374634,-0.024156397910250305,0.3997100591659546,0.0449475131073164,0.3837883174419403,1
300003796,2014-07-25,2014-07-25,0.01,1,2749,7.823802947998047,10.636399269104004,4.097362518310547,2.8566458225250244,1.3445619344711304,0.006029696673460721,0.3627978265285492,0.021172910818664036,0.35862332582473755,0
169337,2004-08-22,2004-08-22,0.1,1,2790,11.56778335571289,11.402311325073242,2.428100824356079,3.4070041179656982,1.1151609420776367,-0.024539525482026116,0.31474196910858154,0.01868723993185028,0.3229374587535858,0
157326,2003-07-30,2003-07-31,0.1,1,2744,11.672771453857422,13.252839088439941,2.0674967765808105,2.388446092605591,1.2353345155715942,0.019889666691922707,0.33022111654281616,0.07637492264448387,0.32165461778640747,1
70293,1994-08-12,1994-08-12,0.1,1,2447,7.28753662109375,6.781743049621582,4.469295024871826,3.0470962524414062,1.283811092376709,-0.03191875414463755,0.4810335338115692,0.03645307386468993,0.4691312611103058,0
300003827,2014-10-10,2014-10-10,0.1,1,2349,7.6039581298828125,7.721366882324219,3.765324115753174,3.249847412109375,1.186002492904663,0.10954936341072227,0.37607890367507935,0.057954409715351346,0.36234962940216064,0
134723,2000-08-03,2000-08-03,0.1,1,2369,10.251346588134766,6.3081536293029785,2.292680501937866,2.1503710746765137,1.7459347248077393,0.022939588243855145,0.34945443272590637,0.08650681296372932,0.3905339241027832,0
300003826,2014-09-16,2014-09-26,65,0.788215200683177,2386,7.984244346618652,7.064279079437256,6.578460216522217,5.771489143371582,1.2217779159545898,0.08306206459609185,0.3700912296772003,0.0670465583058437,0.44356703758239746,10
152650,2002-05-14,2002-05-14,0.1,1,2624,8.737896919250488,10.688233375549316,1.4164046049118042,1.5666393041610718,0.7704758048057556,NA,0.3749426305294037,0.039533362584934305,0.3288953900337219,0
70276,1994-05-07,1994-05-07,0.1,1,2483,16.223407745361328,12.540145874023438,2.0447440147399902,4.601266860961914,0.5521187782287598,NA,NA,NA,NA,0
11898,2006-08-04,2006-08-05,0.5,1,2333,8.69430923461914,8.414454460144043,3.588057041168213,3.4448556900024414,0.9677621722221375,0.031803547009865485,0.5091741681098938,0.022100096954580706,0.5147830247879028,1
166971,2004-07-03,2004-07-04,0.1,1,2459,9.813348770141602,7.559957981109619,2.1010420322418213,1.9181337356567383,0.8525135517120361,-0.008834006693915254,0.4587843418121338,0.020540523233165082,0.41445261240005493,1
300003798,2014-08-15,2014-08-17,1,1,2787,8.682229995727539,13.157987594604492,3.8046491146087646,2.684659004211426,0.5572941899299622,0.004940170335251593,0.6681380271911621,0.03622479087405855,0.6492267847061157,2
10749,2006-08-12,2006-08-13,0.1,1,2467,7.1454973220825195,7.0135016441345215,4.16793155670166,3.574423313140869,1.2355364561080933,0.0034345035694008635,0.450877845287323,0.04955487242760704,0.4796966314315796,1
1430446,2010-08-08,2010-11-30,460,0.704971573726866,1889,6.469436168670654,5.482456684112549,4.90069580078125,3.4605660438537598,1.6265259981155396,-0.002946021722186523,0.7329695820808411,0.019043488149517313,0.7364044189453125,114
161445,2003-09-03,2003-11-20,412,0.097300944669366,2311,9.09284782409668,7.317647457122803,4.230144500732422,3.2296595573425293,1.4186625480651855,0.06770615510172535,0.7507469058036804,0.039003392562542524,0.7128024101257324,78
1271614,2005-08-15,NA,275,0.099554836098745,2461,8.582035064697266,6.710559368133545,2.9574880599975586,2.521451473236084,1.6230334043502808,0.14014555684675434,0.485378623008728,0.03733077724963901,0.5125131607055664,NA
122485,1999-10-18,1999-10-21,0.2,1,2333,7.139421463012695,8.688158988952637,2.2824573516845703,2.1132850646972656,0.9458067417144775,0.0062969016913226854,0.5407644510269165,0.04163144208065066,0.5171151161193848,3
10502,2006-07-21,2006-07-23,0.1,1,2390,9.295352935791016,7.544549942016602,2.5836901664733887,1.871537446975708,1.4244170188903809,-0.0017905898676886644,0.290703147649765,0.02584338688104831,0.28935009241104126,2
104838,1997-07-25,1997-07-25,0.1,0.5,2497,12.861028671264648,13.497334480285645,2.681062698364258,2.653087615966797,0.5654352307319641,0.052718978574525364,0.3723037838935852,0.06781541437008387,0.35512468218803406,0
134725,2000-08-03,2000-08-22,0.2,0.75,2563,11.105400085449219,6.677473068237305,2.2926833629608154,2.2358615398406982,1.676287293434143,-0.004574704639711892,0.390595018863678,0.04456660097126873,0.3847912549972534,19
147515,2002-05-28,2002-05-30,0.1,1,2452,8.461946487426758,10.464106559753418,4.197161674499512,3.1023592948913574,0.9064287543296814,-0.018862047721571674,0.4253472089767456,0.015531749449154215,0.3874163329601288,2
30843,2008-08-10,2008-08-10,0.1,1,2467,7.058686256408691,9.450613975524902,4.275846004486084,2.4737465381622314,1.0793174505233765,-0.01924856311752619,0.3399046063423157,0.02551439072471573,0.370262086391449,0
169338,2004-08-26,2004-08-26,0.1,1,2336,11.086320877075195,12.505919456481934,2.5955562591552734,2.62152361869812,0.7023695111274719,-0.006088133678029851,0.2551315426826477,0.030592515415381022,0.2664281725883484,0
81190,1995-07-17,1995-07-18,0.8,1,2357,10.701833724975586,8.69980239868164,3.1467931270599365,3.6497182846069336,1.1024510860443115,-0.005578488728671241,0.379974901676178,0.049798089732486006,0.3978089690208435,1
169343,2004-09-08,2004-09-08,0.1,1,2390,6.565737724304199,7.412280559539795,4.840452194213867,3.590360403060913,1.4184244871139526,0.00581763963195926,0.35363146662712097,0.030868501265144756,0.38270387053489685,0
300206433,2015-07-01,NA,0.25,1,2434,11.819119453430176,7.025741100311279,3.651595115661621,3.484680652618408,1.3308840990066528,-0.06140887218970879,0.2114650309085846,0.01835904012286151,0.2244686484336853,NA
300010696,2014-07-17,2014-07-17,0.1,1,2367,10.442996978759766,9.56922435760498,3.706979274749756,2.5259995460510254,1.003442406654358,-0.03958058926920153,0.3387718200683594,0.030957965407888317,0.39688771963119507,0
1429453,2010-07-25,2010-07-26,0.5,1,2278,7.792721748352051,6.112578392028809,5.378352642059326,4.245235443115234,1.8199052810668945,0.04876785957489663,0.4415552616119385,0.03123998552915682,0.4710327386856079,1
1429910,2010-08-01,2010-08-01,0.1,1,2276,6.111581802368164,7.831660747528076,4.712901592254639,2.677844762802124,1.3555163145065308,-0.04978307314800665,0.48075979948043823,0.021127409127837046,0.48310011625289917,0
157304,2003-07-25,2003-07-26,0.1,1,2298,10.549628257751465,8.502315521240234,2.7665414810180664,2.358120918273926,1.4954338073730469,-0.05024013007257325,0.5398886799812317,0.04186534077406058,0.538540244102478,1
35512,2009-06-03,2009-06-03,0.1,1,2430,13.498699188232422,12.600394248962402,1.5413198471069336,3.894733428955078,0.5639998912811279,NA,0.18297430872917175,0.010515795677013629,0.1907268613576889,0
10499,2006-07-20,2006-07-22,0.1,1,2495,8.281949996948242,6.679133892059326,3.5812790393829346,2.7647008895874023,1.4858980178833008,0.026964024811810032,0.4743415117263794,0.04637778920113595,0.49899837374687195,2
20024028,2011-08-20,2011-08-26,10.2,0.595628415300546,1965,6.067091941833496,5.820828437805176,6.654786586761475,4.194622993469238,1.8894644975662231,0.02549174230730769,0.5234775543212891,0.07066307324513199,0.5355811715126038,6
20023619,2011-08-17,2011-08-19,2,1,1952,5.915489196777344,7.002307891845703,5.016322612762451,2.7658133506774902,1.3092306852340698,-0.02492373470218039,0.7620357275009155,0.03416147520535068,0.728012204170227,2
1433498,2010-07-25,2010-11-16,3,1,2141,6.897580146789551,5.704153060913086,6.109225749969482,4.238373756408691,1.9506113529205322,0.05509584634114106,0.5801995396614075,0.054973363209075844,0.5446711182594299,114
47439,1992-08-20,1992-09-16,8800,0.279839708745228,1868,8.731454849243164,9.3402681350708,7.749996185302734,6.71772575378418,1.595962405204773,0.22464744527408165,0.5133833885192871,0.11567687359949483,0.5367065668106079,27
122477,1999-09-02,1999-09-02,0.1,1,2094,10.855888366699219,11.093668937683105,2.467625141143799,2.218290328979492,0.8674001693725586,-0.004130219188696275,0.26756757497787476,0.07314620377277199,0.2953238785266876,0
300003793,2014-07-20,2014-07-21,0.1,1,2264,11.062850952148437,11.744049072265625,3.4865541458129883,3.108001470565796,1.4158852100372314,0.0021193427055255635,0.6228338479995728,0.074466214767335,0.6633542776107788,1
1271567,2005-09-28,2005-10-06,8,1,1947,9.036066055297852,9.845317840576172,3.6730244159698486,2.511826992034912,0.7364953756332397,0.030953691071573346,0.5607531070709229,0.03662256031425136,0.5445536375045776,8
81192,1995-08-16,1995-08-16,0.1,1,1958,7.58957576751709,6.501857757568359,4.4044270515441895,4.019294261932373,1.5678298473358154,0.01123341054417327,0.634382963180542,0.03599408292065698,0.6165139675140381,0
10480,2006-06-26,2006-07-02,5,0.147727272727273,2390,6.493096351623535,6.461240291595459,2.8502581119537354,2.3700883388519287,1.7470210790634155,-0.036105859566921555,0.4557800590991974,0.03213885836927012,0.47408199310302734,6
123331,1999-09-18,1999-09-20,0.5,0.777777777777778,2222,11.056899070739746,7.770516872406006,2.583601474761963,2.59030818939209,1.3085370063781738,0.0034172004447228267,0.6959941387176514,0.024410363449833574,0.688102662563324,2
17469,2006-10-10,2006-10-12,777,0.441748962358666,2327,12.075539588928223,10.185684204101562,2.8234639167785645,3.753364086151123,0.6909937858581543,0.09270102192954077,0.6117342710494995,0.05720938297471041,0.6270557641983032,2
5373,2005-08-06,2005-08-09,0.2,1,1975,7.42215633392334,6.290766716003418,4.047856330871582,2.429172992706299,1.8164339065551758,0.04513585252209938,0.5956863164901733,0.03631836673190289,0.6211453676223755,3
82129,1995-06-27,1995-06-30,0.3,1,2028,9.015010833740234,9.089652061462402,2.2769622802734375,2.2643065452575684,1.2980132102966309,0.03244495183358482,0.40037891268730164,0.06832661794373354,0.37781471014022827,3
201434923,2012-07-23,2012-07-24,2,0.722222222222222,1645,7.574623107910156,7.323591232299805,6.824081897735596,4.062004566192627,1.5707881450653076,-0.011044328997333364,0.45780205726623535,0.17160667468347193,0.48723697662353516,1
12019,2006-06-09,2006-06-30,0.25,1,2220,7.526719093322754,7.124423980712891,4.622256755828857,3.920536518096924,1.2754486799240112,0.006322737546033092,0.5637826919555664,0.011091022874361606,0.5545128583908081,21
201434927,2012-08-13,2012-08-17,2.3,0.951219512195122,2225,8.015892028808594,6.610691070556641,4.021036148071289,2.412111282348633,1.9074487686157227,-0.0013626316895704268,0.5377617478370667,0.02626715211451913,0.5711252689361572,4
154279,2002-07-13,2002-07-13,0.1,1,1496,7.129799842834473,6.145681858062744,7.2476067543029785,4.304413318634033,2.483222007751465,-0.007968992948533683,0.5432958602905273,0.07103710231268529,0.5575820207595825,0
1433914,2010-10-06,2010-10-06,0.1,1,2044,19.727521896362305,19.2587890625,0.960152268409729,1.8354389667510986,0.2573816478252411,0.007060146083988254,0.6077972650527954,0.09497510795314282,0.5726047158241272,0
112755,1998-07-22,1998-07-23,1.5,1,1814,9.559491157531738,6.598580837249756,2.4577856063842773,2.2528910636901855,1.5549790859222412,-0.020090072409658134,0.7158587574958801,0.013532693169374433,0.7268071174621582,1
123133,1999-08-10,1999-08-12,0.5,1,1775,9.6342926025390625,9.711621284484863,3.180457592010498,2.428227663040161,1.2090625762939453,-0.005217521097880243,0.6522042751312256,0.02995504365390753,0.6415777206420898,2
123134,1999-08-11,1999-08-11,0.2,1,2006,9.371431350708008,9.81764030456543,6.340648651123047,4.489405155181885,1.1646838188171387,-0.0031947141816300617,0.5317860841751099,0.034512256471731506,0.5300931334495544,0
162037,2003-06-26,2003-06-26,0.1,1,2066,6.144732475280762,7.4703168869018555,5.4397807121276855,2.722254514694214,0.9863953590393066,0.003137105192691933,0.44252628087997437,0.05795682171949319,0.4306332767009735,0
201434912,2012-08-05,2012-08-05,0.5,1,1998,5.5367631912231445,4.554534435272217,5.368558406829834,2.9249353408813477,2.2663865089416504,0.039359227935553354,0.6404438614845276,0.03212025539909059,0.640164852142334,0
